,episode_name,dialogue,person_scene,season,episode,persons_bert,num_sentences
31485,Series 07 Episode 01 – The Hofstadter Insufficiency," Penny? Hey, it’s Penny. Everybody say hi to Penny.",Leonard,07,01,"['Penny', 'Penny', 'Penny']",3
31488,Series 07 Episode 01 – The Hofstadter Insufficiency,Best time of my life. ,Leonard,07,01,[],1
31490,Series 07 Episode 01 – The Hofstadter Insufficiency," Is it? Hey, everybody, it’s five thirty in the morning!",Leonard,07,01,[],2
31493,Series 07 Episode 01 – The Hofstadter Insufficiency," Uh-oh, hang on.",Leonard,07,01,[],1
31495,Series 07 Episode 01 – The Hofstadter Insufficiency," No, it’s a drinking game. Whenever we see an iceberg, we take a shot!",Leonard,07,01,[],2
31627,Series 07 Episode 02 – The Deception Verification,Keep your voice down.,Leonard,07,02,[],1
31629,Series 07 Episode 02 – The Deception Verification," We finished the experiment early, so I thought I’d come home and surprise you.",Leonard,07,02,[],1
31631,Series 07 Episode 02 – The Deception Verification," I didn’t tell Sheldon, so we could have a few days alone.",Leonard,07,02,['Sheldon'],1
31633,Series 07 Episode 02 – The Deception Verification," Uh, sure, that’s why I did it.",Leonard,07,02,[],1
31660,Series 07 Episode 02 – The Deception Verification,And this is me doing the Titanic pose on the boat.,Leonard,07,02,[],1
31662,Series 07 Episode 02 – The Deception Verification," And, oh, that’s me getting rescued after I fell in.",Leonard,07,02,[],1
31664,Series 07 Episode 02 – The Deception Verification,Yep. Here’s some money.,Leonard,07,02,[],2
31666,Series 07 Episode 02 – The Deception Verification,And I’m gonna hit the head. That’s what us salty sea dogs say when we have to go pee-pee.,Leonard,07,02,[],2
31754,Series 07 Episode 02 – The Deception Verification," I’m sorry, Sheldon. I should’ve told you I was back. I just wanted to have a couple days alone with Penny.",Leonard,07,02,"['Sheldon', 'Penny']",3
31756,Series 07 Episode 02 – The Deception Verification,That is not fair. I complain about what a burden it is at least once a month.,Leonard,07,02,[],2
31759,Series 07 Episode 02 – The Deception Verification,I actually have used those exact words before. In that order.,Leonard,07,02,[],2
31761,Series 07 Episode 02 – The Deception Verification,The what?,Leonard,07,02,[],1
31765,Series 07 Episode 02 – The Deception Verification," Come on, I said I was sorry.",Leonard,07,02,[],1
31768,Series 07 Episode 02 – The Deception Verification," Come on, this is silly. Hey, um, I brought you back a little present from my trip, huh? It’s that sailor cap that you wanted. It’s neat, huh?",Leonard,07,02,[],4
31770,Series 07 Episode 02 – The Deception Verification," I don’t. I really don’t. Just try it on. Oh, yeah.",Leonard,07,02,[],4
31798,Series 07 Episode 02 – The Deception Verification,Good morning.,Leonard,07,02,[],1
31800,Series 07 Episode 02 – The Deception Verification,So am I driving you to work or are you still mad at me?,Leonard,07,02,[],1
31802,Series 07 Episode 02 – The Deception Verification,Where do you think I would take you?,Leonard,07,02,[],1
31804,Series 07 Episode 02 – The Deception Verification,I’m going to work. You can come if you want.,Leonard,07,02,[],2
31806,Series 07 Episode 02 – The Deception Verification," No, I don’t.",Leonard,07,02,[],1
31808,Series 07 Episode 02 – The Deception Verification," I didn’t make it back. The ship sank, I’m in hell.",Leonard,07,02,[],2
31810,Series 07 Episode 02 – The Deception Verification,Why would anyone claim to be from New Jersey if they weren’t?,Leonard,07,02,[],1
31812,Series 07 Episode 02 – The Deception Verification," Hey, I said I was sorry. What else do you want from me?",Leonard,07,02,[],2
31814,Series 07 Episode 02 – The Deception Verification,Fine. What I did was wrong.,Leonard,07,02,[],2
31816,Series 07 Episode 02 – The Deception Verification," You know what? I’m not driving you to work, because you’re incredibly annoying.",Leonard,07,02,[],2
31818,Series 07 Episode 02 – The Deception Verification,Stop it.,Leonard,07,02,[],1
31820,Series 07 Episode 02 – The Deception Verification,Bye.,Leonard,07,02,[],1
31843,Series 07 Episode 02 – The Deception Verification," So now we’re just waiting for the data from the ship to be crunched, but the numbers look pretty promising.",Leonard,07,02,[],1
31846,Series 07 Episode 02 – The Deception Verification,You know what? You’re a crazy person.,Leonard,07,02,[],2
31853,Series 07 Episode 02 – The Deception Verification,Okay.,Leonard,07,02,[],1
31859,Series 07 Episode 02 – The Deception Verification," I thought the measures were going to be the stars of the show, turns out it was the weights.",Leonard,07,02,[],1
31869,Series 07 Episode 02 – The Deception Verification," Um, since when can Koothrappali talk in front of the girls without a beer?",Leonard,07,02,['Ko'],1
31871,Series 07 Episode 02 – The Deception Verification,And no one told me?,Leonard,07,02,[],1
31876,Series 07 Episode 03 – The Scavenger Vortex," Oh, yeah. We were meaning to do that.",Leonard,07,03,[],2
31883,Series 07 Episode 03 – The Scavenger Vortex,Great. ,Leonard,07,03,[],1
31887,Series 07 Episode 03 – The Scavenger Vortex,Aw.,Leonard,07,03,[],1
31892,Series 07 Episode 03 – The Scavenger Vortex," We did them at Princeton, too.",Leonard,07,03,[],1
31897,Series 07 Episode 03 – The Scavenger Vortex," Oh, these are a little different. There’s a tradition at elite universities…",Leonard,07,03,[],2
31899,Series 07 Episode 03 – The Scavenger Vortex," A tradition of hunts full of puzzles that rely on logic and obscure knowledge, science.",Leonard,07,03,[],1
31902,Series 07 Episode 03 – The Scavenger Vortex,I think it sounds fun.,Leonard,07,03,[],1
31907,Series 07 Episode 03 – The Scavenger Vortex,What’s all this?,Leonard,07,03,[],1
31909,Series 07 Episode 03 – The Scavenger Vortex,You really think he’s gonna send us to a bowling alley?,Leonard,07,03,[],1
31915,Series 07 Episode 03 – The Scavenger Vortex,It’s not funny.,Leonard,07,03,[],1
31917,Series 07 Episode 03 – The Scavenger Vortex,Ha-ha.,Leonard,07,03,[],1
31921,Series 07 Episode 03 – The Scavenger Vortex,Couples sounds great. Or we could mix things up. Maybe pick names out of a hat. Whatever.,Leonard,07,03,"['Co', '##up', '##les']",4
31923,Series 07 Episode 03 – The Scavenger Vortex," I just said, couples sound great.",Leonard,07,03,[],1
31925,Series 07 Episode 03 – The Scavenger Vortex," All right, let’s, let’s do couples. I want to.",Leonard,07,03,[],2
31948,Series 07 Episode 03 – The Scavenger Vortex,Stop yelling at me.,Leonard,07,03,[],1
31961,Series 07 Episode 03 – The Scavenger Vortex,Do you think Penny’s mad at me?,Leonard,07,03,['Penny'],1
31963,Series 07 Episode 03 – The Scavenger Vortex," No, because I didn’t want her on my team.",Leonard,07,03,[],1
31965,Series 07 Episode 03 – The Scavenger Vortex," Geez, I never realized you were so competitive.",Leonard,07,03,[],1
31989,Series 07 Episode 03 – The Scavenger Vortex,I have asthma. Back off.,Leonard,07,03,[],2
32000,Series 07 Episode 03 – The Scavenger Vortex," Hey, Penny, I just wanted to say good luck, and I hope there’s no hard feelings.",Leonard,07,03,['Penny'],1
32002,Series 07 Episode 03 – The Scavenger Vortex," Relax, it’s a hard puzzle. It’s gonna take a while to solve.",Leonard,07,03,[],2
32012,Series 07 Episode 03 – The Scavenger Vortex," Wait, I got it. I got it/",Leonard,07,03,[],2
32014,Series 07 Episode 03 – The Scavenger Vortex," You’re really mean, you know that?",Leonard,07,03,[],1
32035,Series 07 Episode 03 – The Scavenger Vortex," Um, I’m okay with you driving my car. I’m not okay with you flying my car.",Leonard,07,03,[],2
32037,Series 07 Episode 03 – The Scavenger Vortex,Uh-huh. Like death?,Leonard,07,03,[],2
32039,Series 07 Episode 03 – The Scavenger Vortex,Penny’s not answering my texts.,Leonard,07,03,['Penny'],1
32041,Series 07 Episode 03 – The Scavenger Vortex,This stupid game is why she’s mad in the first place. I’m telling her I’m quitting.,Leonard,07,03,[],2
32043,Series 07 Episode 03 – The Scavenger Vortex,Why?,Leonard,07,03,[],1
32045,Series 07 Episode 03 – The Scavenger Vortex,What does she think I am?,Leonard,07,03,[],1
32047,Series 07 Episode 03 – The Scavenger Vortex,I can’t believe she would say that about me.,Leonard,07,03,[],1
32064,Series 07 Episode 03 – The Scavenger Vortex,Call me a lady part. We’ll see about that.,Leonard,07,03,[],2
32066,Series 07 Episode 03 – The Scavenger Vortex,Almost.,Leonard,07,03,[],1
32068,Series 07 Episode 03 – The Scavenger Vortex,Got it.,Leonard,07,03,[],1
32070,Series 07 Episode 03 – The Scavenger Vortex," Yeah, Penny might be onto something.",Leonard,07,03,['Penny'],1
32075,Series 07 Episode 03 – The Scavenger Vortex,To the tar pits.,Leonard,07,03,[],1
32087,Series 07 Episode 03 – The Scavenger Vortex,The clue must be in the bag.,Leonard,07,03,[],1
32089,Series 07 Episode 03 – The Scavenger Vortex,It’s just a bunch of pants.,Leonard,07,03,[],1
32091,Series 07 Episode 03 – The Scavenger Vortex," Well, why would you want to be on someone’s team who you like to call a, I can’t even say it in front of Sheldon.",Leonard,07,03,['Sheldon'],1
32093,Series 07 Episode 03 – The Scavenger Vortex,You know exactly what I’m talking about.,Leonard,07,03,[],1
32095,Series 07 Episode 03 – The Scavenger Vortex,Why would you do that?,Leonard,07,03,[],1
32100,Series 07 Episode 03 – The Scavenger Vortex," Hey, I am every bit as much of a man as Penny. Now, let’s do this.",Leonard,07,03,['Penny'],2
32104,Series 07 Episode 03 – The Scavenger Vortex," This one is, too.",Leonard,07,03,[],1
32115,Series 07 Episode 03 – The Scavenger Vortex,Wasn’t the answer Sheldon’s spot?,Leonard,07,03,['Sheldon'],1
32121,Series 07 Episode 03 – The Scavenger Vortex,Are you kidding me?,Leonard,07,03,[],1
32150,Series 07 Episode 04 – The Raiders Minimization,Hey.,Leonard,07,04,[],1
32152,Series 07 Episode 04 – The Raiders Minimization," Yeah, but Sheldon and Amy were having date night and they don’t need me there to make it awkward. They have each other for that. So, how was school?",Leonard,07,04,"['Sheldon', 'Amy']",3
32154,Series 07 Episode 04 – The Raiders Minimization,You bought my mom’s book?,Leonard,07,04,[],1
32156,Series 07 Episode 04 – The Raiders Minimization," Oh, come on. Not that book. It, it’s got, like, every horrible story from my childhood in it.",Leonard,07,04,[],3
32158,Series 07 Episode 04 – The Raiders Minimization," Seriously, please find another book.",Leonard,07,04,[],1
32160,Series 07 Episode 04 – The Raiders Minimization," There, there’s chapters about potty training, and bed-wetting and masturbation. Basically, if something came out of me, she wrote about it. You know what? Do whatever you want, just don’t talk to me about it.",Leonard,07,04,[],4
32162,Series 07 Episode 04 – The Raiders Minimization," It was not a crisis. Apparently, I favoured the left one, she got a little lopsided.",Leonard,07,04,[],2
32168,Series 07 Episode 04 – The Raiders Minimization,Why are you reading Pride and Prejudice?,Leonard,07,04,[],1
32175,Series 07 Episode 04 – The Raiders Minimization," Actually, they were only digging in the wrong place because Indy had the medallion. Without him, they would have had the medallion and dug in the right place.",Leonard,07,04,['Indy'],2
32179,Series 07 Episode 04 – The Raiders Minimization,No.,Leonard,07,04,[],1
32181,Series 07 Episode 04 – The Raiders Minimization," They weren’t boobies, they were muscles. And the make-up was green. I was pretending to be The Hulk.",Leonard,07,04,[],3
32183,Series 07 Episode 04 – The Raiders Minimization,That was to keep my muscles from sagging. Can we please stop talking about this?,Leonard,07,04,[],2
32185,Series 07 Episode 04 – The Raiders Minimization," Okay, fine. Do you want to know why I dressed like The Hulk? Because I was always mad at my mom and I wanted to smash my way out of that house.",Leonard,07,04,[],3
32187,Series 07 Episode 04 – The Raiders Minimization," Gee, I don’t know. Maybe it’s because I was always the subject of her little experiments. Did you get to the chapter where she staged the Easter egg hunt with no eggs to see how long I’d keep looking? The answer, by the way, June.",Leonard,07,04,[],4
32189,Series 07 Episode 04 – The Raiders Minimization," I do, too, but there’s not.",Leonard,07,04,[],1
32191,Series 07 Episode 04 – The Raiders Minimization," Of course, who am I to argue with a check-plus student? Just warning you, I’m gonna go right. Don’t make a big deal out of it.",Leonard,07,04,[],3
32212,Series 07 Episode 04 – The Raiders Minimization,Whatcha doin’?,Leonard,07,04,[],1
32214,Series 07 Episode 04 – The Raiders Minimization,So you’re looking to ruin something for her in the funny pages?,Leonard,07,04,[],1
32216,Series 07 Episode 04 – The Raiders Minimization,Mm-hmm. And?,Leonard,07,04,[],2
32218,Series 07 Episode 04 – The Raiders Minimization,Maybe they fell in love with him as a puppy and didn’t know how big he was gonna be.,Leonard,07,04,[],1
32220,Series 07 Episode 04 – The Raiders Minimization," Sorry, buddy.",Leonard,07,04,[],1
32222,Series 07 Episode 04 – The Raiders Minimization,I’ll see you later. I gotta go watch a stupid football game with Penny.,Leonard,07,04,['Penny'],2
32224,Series 07 Episode 04 – The Raiders Minimization,I gotta go.,Leonard,07,04,[],1
32226,Series 07 Episode 04 – The Raiders Minimization,You ready to go?,Leonard,07,04,[],1
32228,Series 07 Episode 04 – The Raiders Minimization,Some sports bar. It’s like they never even heard of Quidditch. Do we really have to go?,Leonard,07,04,[],3
32230,Series 07 Episode 04 – The Raiders Minimization," Well, you’re, you’re right. Let’s just go.",Leonard,07,04,[],2
